TimeUS,Log,CMDTimeUS,CMDLat,CMDLng,CMDAlt,AcceptRadius,AcceptRatio,AcceptAirspeed,AirspeedRatio,Lat,Lng,RelHomeAlt,Haversine,HaversineFt,dAlt,dAltFt,Dist,DistFt
666947585,Skyhunter A 13-2,665248118.0,39.9130774,-76.7583203,40.0,29.0,2.0,21.62797,1.340856307827318,39.9130947,-76.7582997,41.27118,2.605994152561645,8.549849855490345,1.271180000000001,4.170538191200004,2.89950066659511,9.5127977669919
674147570,Skyhunter A 13-2,672346933.0,39.9121639,-76.7587924,45.0,29.0,2.0,17.18829,1.6871951776471077,39.9122299,-76.7588147,44.36459,7.583460685809023,24.88012115642968,-0.6354100000000003,-2.084678544400001,7.610034286474081,24.967304888435624
681508544,Skyhunter A 13-2,681048103.0,39.9133736,-76.7597044,40.0,29.0,2.0,15.66671,1.851058709837611,39.9133437,-76.7597694,38.27017,6.466099178796472,21.214236829762616,-1.7298299999999998,-5.675295457199999,6.693485670331446,21.960255526650226
685387323,Skyhunter A 13-2,683848061.0,39.9136286,-76.7605841,40.0,29.0,2.0,19.72809,1.4699851835631323,39.9136962,-76.7606059,39.61381,7.745497223983285,25.41173711233332,-0.3861899999999991,-1.2670275995999971,7.755118952203942,25.44330446314878
694508189,Skyhunter A 13-2,692448003.0,39.912633,-76.7606592,50.0,29.0,2.0,15.86698,1.827694999300434,39.912719,-76.760586,51.69027,11.423538057497266,37.47880060055933,1.6902699999999982,5.545505426799994,11.547910392100746,37.88684633081981
701808265,Skyhunter A 13-2,701048113.0,39.9132831,-76.7592537,35.0,29.0,2.0,16.81981,1.7241574072477632,39.9132536,-76.759208,41.61597,5.095743369482154,16.71831867633183,6.615969999999997,21.70593901479999,8.35090770686165,27.39799204097997
706208325,Skyhunter A 13-2,704648118.0,39.9130774,-76.7583203,40.0,29.0,2.0,22.47383,1.2903897555512345,39.9130719,-76.7583372,41.46065,1.5661973950024315,5.138443061419778,1.4606500000000011,4.792158946000003,2.141605169636178,7.02626390474916
712947491,Skyhunter A 13-2,711147034.0,39.9121639,-76.7587924,45.0,29.0,2.0,16.31124,1.7779151063928922,39.9122104,-76.75881,45.42607,5.385574493994565,17.66920822287713,0.4260700000000028,1.3978674988000093,5.402402083820198,17.72441685268066
720248642,Skyhunter A 13-2,719848087.0,39.9133736,-76.7597044,40.0,29.0,2.0,17.20007,1.6860396498386343,39.9133533,-76.7597889,38.92564,7.554218183143295,24.784181183983847,-1.0743599999999986,-3.5248032623999954,7.630233401943402,25.03357495443199
724108169,Skyhunter A 13-2,722648208.0,39.9136286,-76.7605841,40.0,29.0,2.0,21.66133,1.338791293055413,39.9137528,-76.7606134,38.63616,14.03863974767668,46.05853082976756,-1.3638400000000033,-4.474540825600011,14.104732025481646,46.2753690184812
733347671,Skyhunter A 13-2,731247969.0,39.912633,-76.7606592,50.0,29.0,2.0,14.87764,1.9492338838686785,39.9127025,-76.7606009,47.42678,9.192102653730252,30.15781807046436,-2.573219999999999,-8.442323104799998,9.545481253719728,31.31719671645383
