TimeUS,Log,CMDTimeUS,CMDLat,CMDLng,CMDAlt,AcceptRadius,AcceptRatio,AcceptAirspeed,AirspeedRatio,Lat,Lng,RelHomeAlt,Haversine,HaversineFt,dAlt,dAltFt,Dist,DistFt
429588267,Skyhunter_B 5,429505379.0,38.314517,-76.546588,119.47,20.0,1.25,17.20466,1.1624757478497105,38.3145305,-76.546611,142.3166,2.506709314536805,8.22411218750493,22.846599999999995,74.95603914399999,22.98370560087266,75.40586068356706
445888377,Skyhunter_B 5,446005407.0,38.315266,-76.5496717,119.47,20.0,1.25,16.21876,1.2331398947885042,38.3152596,-76.5496701,121.087,0.7254138570168057,2.379966798655017,1.6170000000000044,5.3051182800000145,1.7722624703897596,5.814509603353539
446446196,Skyhunter_B 5,446405469.0,38.3152883,-76.5497685,119.47,20.0,1.25,14.69924,1.3606145623855384,38.3152857,-76.5497708,120.6378,0.35202039465923657,1.1549225916138097,1.1677999999999997,3.831364951999999,1.219702913932751,4.001650108147127
446988670,Skyhunter_B 5,446905315.0,38.3152996,-76.5498684,119.47,20.0,1.25,15.12321,1.3224705601522428,38.3153111,-76.5498673,120.0789,1.2827001303374397,4.208333895616286,0.6089000000000055,1.9977034760000183,1.41988690900638,4.658421766544492
447488807,Skyhunter_B 5,447605346.0,38.3152996,-76.5499694,119.47,20.0,1.25,14.9479,1.3379805859016984,38.3153314,-76.5499566,119.5127,3.7091978816943674,12.169284778178149,0.04269999999999641,0.1400918679999882,3.7094436531056756,12.170091114855225
456488707,Skyhunter_B 5,455205382.0,38.315357,-76.551519,119.47,20.0,1.25,17.67974,1.1312383553151801,38.3153752,-76.5515072,114.5011,2.2711916957328646,7.451416563028212,-4.968900000000005,-16.302165876000018,5.46335784374097,17.92440294805912
468446382,Skyhunter_B 5,467605338.0,38.317622,-76.550969,119.47,20.0,1.25,15.52884,1.2879262069800448,38.3176161,-76.550965,117.4971,0.743298248763177,2.4386426264721814,-1.9728999999999957,-6.472769235999985,2.108275763891998,6.9169154572074225
485588732,Skyhunter_B 5,485605374.0,38.3173166,-76.5483897,119.47,20.0,1.25,15.69258,1.274487687811692,38.3173132,-76.5483933,119.367,0.49163951093085073,1.6129905730423724,-0.10299999999999443,-0.33792651999998174,0.5023130584688447,1.6480087747469243
485988339,Skyhunter_B 5,485905342.0,38.317309,-76.5483226,119.47,20.0,1.25,16.6699,1.19976724515444,38.3173071,-76.5483232,119.5309,0.21771995657801468,0.7143043423394136,0.06090000000000373,0.19980315600001222,0.22607695480153003,0.7417223163910518
486388338,Skyhunter_B 5,486305370.0,38.3172948,-76.5482572,119.47,20.0,1.25,16.23191,1.232140887917688,38.3173011,-76.5482529,119.7268,0.7948760727445077,2.6078612145030906,0.25679999999999836,0.8425197119999946,0.8353288041374671,2.7405801537663677
486746375,Skyhunter_B 5,486805406.0,38.3172742,-76.5481947,119.47,20.0,1.25,15.75443,1.2694842022212165,38.3172951,-76.5481903,119.6549,2.356129008631293,7.7300822966778915,0.18489999999999895,0.6066273159999965,2.363372995384749,7.753848658178099
501588528,Skyhunter_B 5,501005400.0,38.316614,-76.546091,119.47,20.0,1.25,16.64265,1.2017316953730326,38.3166066,-76.5460934,118.03,0.8493047856396074,2.7864331129178495,-1.4399999999999977,-4.724409599999992,1.6718010105602679,5.484911627486549
517388341,Skyhunter_B 5,515905397.0,38.315138,-76.544835,119.47,20.0,1.25,18.23141,1.0970078562217622,38.3151342,-76.5448825,116.9821,4.16679732684323,13.670595341800341,-2.4878999999999962,-8.162401835999988,4.853024456252808,15.921996757052463
528646306,Skyhunter_B 5,527905423.0,38.314517,-76.546588,122.52,20.0,1.25,15.76451,1.2686724801468616,38.3145264,-76.5465972,123.6969,1.3182395861737406,4.324933163902255,1.1769000000000034,3.861220596000011,1.7671585148354754,5.797764341812821
544488191,Skyhunter_B 5,544505352.0,38.315266,-76.5496717,122.52,20.0,1.25,16.29867,1.2270939898777016,38.3152768,-76.5496757,127.3559,1.250937087723801,4.104124434887756,4.835900000000009,15.865814156000031,4.995074814999571,16.38804125604319
544988291,Skyhunter_B 5,544905363.0,38.3152883,-76.5497685,122.52,20.0,1.25,16.23289,1.2320665020215131,38.315299,-76.5497685,126.3648,1.1901218659833108,3.9045994227926855,3.8448000000000064,12.614173632000021,4.02478286319792,13.204668608894265
545488343,Skyhunter_B 5,545505367.0,38.3152996,-76.5498684,122.52,20.0,1.25,15.70899,1.2731563264092727,38.315321,-76.5498618,125.4743,2.4489407461537698,8.034582757611133,2.9543000000000035,9.692585612000011,3.837342735301631,12.589707539687003
545988189,Skyhunter_B 5,546105268.0,38.3152996,-76.5499694,122.52,20.0,1.25,16.13477,1.239559039267371,38.3153406,-76.5499551,124.4535,4.727952860638077,15.51165686329583,1.9335000000000093,6.3435041400000305,5.108029023255038,16.75862594065606
554588248,Skyhunter_B 5,553405332.0,38.315357,-76.551519,122.52,20.0,1.25,16.2275,1.2324757356339548,38.3153674,-76.5515136,119.2534,1.2490637963268123,4.097978465540859,-3.266599999999997,-10.717191943999989,3.497261203755637,11.473954447729644
567488186,Skyhunter_B 5,566605436.0,38.317622,-76.550969,122.52,20.0,1.25,16.10911,1.241533517369985,38.3176154,-76.5509463,123.5441,2.11259655374949,6.931091277403477,1.0241000000000042,3.359908244000014,2.3477318860794627,7.702532681124945
